index,umap1,umap2
CD1C_P3_S24-batch2,3.6835155,17.628569
CD1C_P3_S2-batch2,4.202747,17.568567
CD1C_P3_S3-batch2,3.0662653,17.18844
CD1C_P3_S4-batch2,3.996075,17.957926
CD1C_P3_S5-batch2,3.9593198,17.88608
CD1C_P3_S6-batch2,3.3216393,16.876637
CD1C_P3_S7-batch2,4.529179,18.148708
CD1C_P3_S8-batch2,4.0750093,17.070484
CD1C_P4_S25-batch2,2.5618129,16.322348
CD1C_P4_S26-batch2,4.0719576,18.419308
CD1C_P4_S27-batch2,4.2357535,17.30577
CD1C_P4_S28-batch2,4.22541,17.794224
CD1C_P4_S29-batch2,4.493144,17.295143
CD1C_P4_S30-batch2,4.0457444,17.999462
CD1C_P4_S31-batch2,3.7668214,18.511288
CD1C_P4_S32-batch2,4.243101,18.245932
CD1C_P4_S34-batch2,4.562128,18.61434
CD1C_P4_S35-batch2,3.5090523,17.738604
CD1C_P4_S36-batch2,4.3657866,17.377169
CD1C_P4_S37-batch2,2.3919287,16.242863
CD1C_P4_S38-batch2,4.3452396,18.123417
CD1C_P4_S39-batch2,4.183713,18.272133
CD1C_P4_S40-batch2,3.1181886,17.282282
CD1C_P4_S41-batch2,2.893116,17.345179
CD1C_P4_S42-batch2,4.1145034,18.22632
CD1C_P4_S43-batch2,3.3566499,17.048317
CD1C_P4_S44-batch2,3.160808,17.581434
CD1C_P4_S45-batch2,4.1755767,17.695543
CD1C_P4_S46-batch2,4.5497737,18.275824
CD1C_P4_S47-batch2,4.409571,18.342255
CD1C_P4_S48-batch2,3.1242034,17.507074
